student_id,subject_id,semester_id,attendance_percent,total_classes,classes_attended
STU008031,,SEM-5,76.0,45,34
STU008031,,SEM-6,78.0,45,35
STU008031,,SEM-7,79.0,45,36
STU008031,,SEM-8,75.0,45,34
STU008032,,SEM-1,75.0,45,34
STU008032,,SEM-2,86.0,45,39
STU008032,,SEM-3,72.0,45,32
STU008032,,SEM-4,88.0,45,40
STU008032,,SEM-5,73.0,45,33
STU008032,,SEM-6,75.0,45,34
STU008032,,SEM-7,72.0,45,32
STU008032,,SEM-8,63.0,45,28
STU008033,,SEM-1,84.0,45,38
STU008033,,SEM-2,69.0,45,31
STU008033,,SEM-3,84.0,45,38
STU008033,,SEM-4,83.0,45,37
STU008033,,SEM-5,76.0,45,34
STU008033,,SEM-6,93.0,45,42
STU008033,,SEM-7,73.0,45,33
STU008033,,SEM-8,87.0,45,39
STU008034,,SEM-1,84.0,45,38
STU008034,,SEM-2,82.0,45,37
STU008034,,SEM-3,84.0,45,38
STU008034,,SEM-4,85.0,45,38
STU008034,,SEM-5,87.0,45,39
STU008034,,SEM-6,69.0,45,31
STU008034,,SEM-7,83.0,45,37
STU008034,,SEM-8,79.0,45,36
STU008035,,SEM-1,69.0,45,31
STU008035,,SEM-2,84.0,45,38
STU008035,,SEM-3,74.0,45,33
STU008035,,SEM-4,96.0,45,43
STU008035,,SEM-5,77.0,45,35
STU008035,,SEM-6,77.0,45,35
STU008035,,SEM-7,73.0,45,33
STU008035,,SEM-8,81.0,45,36
STU008036,,SEM-1,98.0,45,44
STU008036,,SEM-2,89.0,45,40
STU008036,,SEM-3,81.0,45,36
STU008036,,SEM-4,100.0,45,45
STU008036,,SEM-5,80.0,45,36
STU008036,,SEM-6,79.0,45,36
STU008036,,SEM-7,78.0,45,35
STU008036,,SEM-8,70.0,45,31
STU008037,,SEM-1,79.0,45,36
STU008037,,SEM-2,83.0,45,37
STU008037,,SEM-3,84.0,45,38
STU008037,,SEM-4,89.0,45,40
STU008037,,SEM-5,88.0,45,40
STU008037,,SEM-6,77.0,45,35
STU008037,,SEM-7,62.0,45,28
STU008037,,SEM-8,76.0,45,34
STU008038,,SEM-1,63.0,45,28
STU008038,,SEM-2,62.0,45,28
STU008038,,SEM-3,67.0,45,30
STU008038,,SEM-4,50.0,45,22
STU008038,,SEM-5,54.0,45,24
STU008038,,SEM-6,69.0,45,31
STU008038,,SEM-7,58.0,45,26
STU008038,,SEM-8,62.0,45,28
STU008039,,SEM-1,80.0,45,36
STU008039,,SEM-2,78.0,45,35
STU008039,,SEM-3,67.0,45,30
STU008039,,SEM-4,82.0,45,37
STU008039,,SEM-5,84.0,45,38
STU008039,,SEM-6,73.0,45,33
STU008039,,SEM-7,68.0,45,31
STU008039,,SEM-8,72.0,45,32
STU008040,,SEM-1,88.0,45,40
STU008040,,SEM-2,92.0,45,41
STU008040,,SEM-3,100.0,45,45
STU008040,,SEM-4,89.0,45,40
STU008040,,SEM-5,73.0,45,33
STU008040,,SEM-6,96.0,45,43
STU008040,,SEM-7,84.0,45,38
STU008040,,SEM-8,98.0,45,44
STU008041,,SEM-1,100.0,45,45
STU008041,,SEM-2,96.0,45,43
STU008041,,SEM-3,91.0,45,41
STU008041,,SEM-4,95.0,45,43
STU008041,,SEM-5,100.0,45,45
STU008041,,SEM-6,82.0,45,37
STU008041,,SEM-7,88.0,45,40
STU008041,,SEM-8,83.0,45,37
STU008042,,SEM-1,81.0,45,36
STU008042,,SEM-2,75.0,45,34
STU008042,,SEM-3,79.0,45,36
STU008042,,SEM-4,83.0,45,37
STU008042,,SEM-5,73.0,45,33
STU008042,,SEM-6,80.0,45,36
STU008042,,SEM-7,82.0,45,37
STU008042,,SEM-8,76.0,45,34
STU008043,,SEM-1,88.0,45,40
STU008043,,SEM-2,83.0,45,37
STU008043,,SEM-3,90.0,45,40
STU008043,,SEM-4,87.0,45,39
STU008043,,SEM-5,80.0,45,36
STU008043,,SEM-6,90.0,45,40
STU008043,,SEM-7,91.0,45,41
STU008043,,SEM-8,94.0,45,42
STU008044,,SEM-1,65.0,45,29
STU008044,,SEM-2,52.0,45,23
STU008044,,SEM-3,76.0,45,34
STU008044,,SEM-4,57.0,45,26
STU008044,,SEM-5,50.0,45,22
STU008044,,SEM-6,50.0,45,22
STU008044,,SEM-7,58.0,45,26
STU008044,,SEM-8,50.0,45,22
STU008045,,SEM-1,86.0,45,39
STU008045,,SEM-2,85.0,45,38
STU008045,,SEM-3,96.0,45,43
STU008045,,SEM-4,84.0,45,38
STU008045,,SEM-5,88.0,45,40
STU008045,,SEM-6,70.0,45,31
STU008045,,SEM-7,83.0,45,37
STU008045,,SEM-8,92.0,45,41
STU008046,,SEM-1,80.0,45,36
STU008046,,SEM-2,83.0,45,37
STU008046,,SEM-3,71.0,45,32
STU008046,,SEM-4,85.0,45,38
STU008046,,SEM-5,88.0,45,40
STU008046,,SEM-6,78.0,45,35
STU008046,,SEM-7,81.0,45,36
STU008046,,SEM-8,72.0,45,32
STU008047,,SEM-1,83.0,45,37
STU008047,,SEM-2,88.0,45,40
STU008047,,SEM-3,77.0,45,35
STU008047,,SEM-4,71.0,45,32
STU008047,,SEM-5,88.0,45,40
STU008047,,SEM-6,83.0,45,37
STU008047,,SEM-7,89.0,45,40
STU008047,,SEM-8,83.0,45,37
STU008048,,SEM-1,82.0,45,37
STU008048,,SEM-2,86.0,45,39
STU008048,,SEM-3,81.0,45,36
STU008048,,SEM-4,80.0,45,36
STU008048,,SEM-5,72.0,45,32
STU008048,,SEM-6,71.0,45,32
STU008048,,SEM-7,85.0,45,38
STU008048,,SEM-8,84.0,45,38
STU008049,,SEM-1,64.0,45,29
STU008049,,SEM-2,82.0,45,37
STU008049,,SEM-3,61.0,45,27
STU008049,,SEM-4,50.0,45,22
STU008049,,SEM-5,76.0,45,34
STU008049,,SEM-6,62.0,45,28
STU008049,,SEM-7,73.0,45,33
STU008049,,SEM-8,74.0,45,33
STU008050,,SEM-1,58.0,45,26
STU008050,,SEM-2,72.0,45,32
STU008050,,SEM-3,63.0,45,28
STU008050,,SEM-4,74.0,45,33
STU008050,,SEM-5,70.0,45,31
STU008050,,SEM-6,65.0,45,29
STU008050,,SEM-7,56.0,45,25
STU008050,,SEM-8,61.0,45,27
STU008051,,SEM-1,78.0,45,35
STU008051,,SEM-2,72.0,45,32
STU008051,,SEM-3,68.0,45,31
STU008051,,SEM-4,77.0,45,35
STU008051,,SEM-5,59.0,45,27
STU008051,,SEM-6,62.0,45,28
STU008051,,SEM-7,82.0,45,37
STU008051,,SEM-8,74.0,45,33
STU008052,,SEM-1,74.0,45,33
STU008052,,SEM-2,50.0,45,22
STU008052,,SEM-3,71.0,45,32
STU008052,,SEM-4,63.0,45,28
STU008052,,SEM-5,85.0,45,38
STU008052,,SEM-6,77.0,45,35
STU008052,,SEM-7,75.0,45,34
STU008052,,SEM-8,58.0,45,26
STU008053,,SEM-1,85.0,45,38
STU008053,,SEM-2,74.0,45,33
STU008053,,SEM-3,69.0,45,31
STU008053,,SEM-4,74.0,45,33
STU008053,,SEM-5,60.0,45,27
STU008053,,SEM-6,66.0,45,30
STU008053,,SEM-7,66.0,45,30
STU008053,,SEM-8,73.0,45,33
STU008054,,SEM-1,73.0,45,33
STU008054,,SEM-2,55.0,45,25
STU008054,,SEM-3,76.0,45,34
STU008054,,SEM-4,63.0,45,28
STU008054,,SEM-5,71.0,45,32
STU008054,,SEM-6,73.0,45,33
STU008054,,SEM-7,73.0,45,33
STU008054,,SEM-8,60.0,45,27
STU008055,,SEM-1,92.0,45,41
STU008055,,SEM-2,85.0,45,38
STU008055,,SEM-3,90.0,45,40
STU008055,,SEM-4,87.0,45,39
STU008055,,SEM-5,67.0,45,30
STU008055,,SEM-6,83.0,45,37
STU008055,,SEM-7,79.0,45,36
STU008055,,SEM-8,79.0,45,36
STU008056,,SEM-1,78.0,45,35
STU008056,,SEM-2,92.0,45,41
STU008056,,SEM-3,76.0,45,34
STU008056,,SEM-4,90.0,45,40
STU008056,,SEM-5,86.0,45,39
STU008056,,SEM-6,58.0,45,26
STU008056,,SEM-7,76.0,45,34
STU008056,,SEM-8,88.0,45,40
STU008057,,SEM-1,88.0,45,40
STU008057,,SEM-2,69.0,45,31
STU008057,,SEM-3,73.0,45,33
STU008057,,SEM-4,74.0,45,33
STU008057,,SEM-5,61.0,45,27
STU008057,,SEM-6,88.0,45,40
STU008057,,SEM-7,63.0,45,28
STU008057,,SEM-8,66.0,45,30
STU008058,,SEM-1,76.0,45,34
STU008058,,SEM-2,74.0,45,33
STU008058,,SEM-3,75.0,45,34
STU008058,,SEM-4,72.0,45,32
STU008058,,SEM-5,86.0,45,39
STU008058,,SEM-6,88.0,45,40
STU008058,,SEM-7,83.0,45,37
STU008058,,SEM-8,82.0,45,37
STU008059,,SEM-1,79.0,45,36
STU008059,,SEM-2,77.0,45,35
STU008059,,SEM-3,94.0,45,42
STU008059,,SEM-4,86.0,45,39
STU008059,,SEM-5,98.0,45,44
STU008059,,SEM-6,86.0,45,39
STU008059,,SEM-7,73.0,45,33
STU008059,,SEM-8,86.0,45,39
STU008060,,SEM-1,91.0,45,41
STU008060,,SEM-2,80.0,45,36
STU008060,,SEM-3,86.0,45,39
STU008060,,SEM-4,88.0,45,40
STU008060,,SEM-5,79.0,45,36
STU008060,,SEM-6,87.0,45,39
STU008060,,SEM-7,77.0,45,35
STU008060,,SEM-8,82.0,45,37
STU008061,,SEM-1,71.0,45,32
STU008061,,SEM-2,80.0,45,36
STU008061,,SEM-3,68.0,45,31
STU008061,,SEM-4,67.0,45,30
STU008061,,SEM-5,68.0,45,31
STU008061,,SEM-6,65.0,45,29
STU008061,,SEM-7,73.0,45,33
STU008061,,SEM-8,72.0,45,32
STU008062,,SEM-1,67.0,45,30
STU008062,,SEM-2,59.0,45,27
STU008062,,SEM-3,74.0,45,33
STU008062,,SEM-4,76.0,45,34
STU008062,,SEM-5,75.0,45,34
STU008062,,SEM-6,65.0,45,29
STU008062,,SEM-7,81.0,45,36
STU008062,,SEM-8,79.0,45,36
STU008063,,SEM-1,76.0,45,34
STU008063,,SEM-2,85.0,45,38
STU008063,,SEM-3,61.0,45,27
STU008063,,SEM-4,85.0,45,38
STU008063,,SEM-5,77.0,45,35
STU008063,,SEM-6,86.0,45,39
STU008063,,SEM-7,61.0,45,27
STU008063,,SEM-8,81.0,45,36
STU008064,,SEM-1,100.0,45,45
STU008064,,SEM-2,94.0,45,42
STU008064,,SEM-3,72.0,45,32
STU008064,,SEM-4,93.0,45,42
STU008064,,SEM-5,89.0,45,40
STU008064,,SEM-6,91.0,45,41
STU008064,,SEM-7,90.0,45,40
STU008064,,SEM-8,99.0,45,45
STU008065,,SEM-1,90.0,45,40
STU008065,,SEM-2,83.0,45,37
STU008065,,SEM-3,100.0,45,45
STU008065,,SEM-4,88.0,45,40
STU008065,,SEM-5,81.0,45,36
STU008065,,SEM-6,97.0,45,44
STU008065,,SEM-7,90.0,45,40
STU008065,,SEM-8,95.0,45,43
STU008066,,SEM-1,83.0,45,37
STU008066,,SEM-2,70.0,45,31
STU008066,,SEM-3,77.0,45,35
STU008066,,SEM-4,73.0,45,33
STU008066,,SEM-5,66.0,45,30
STU008066,,SEM-6,91.0,45,41
STU008066,,SEM-7,82.0,45,37
STU008066,,SEM-8,80.0,45,36
STU008067,,SEM-1,94.0,45,42
STU008067,,SEM-2,95.0,45,43
STU008067,,SEM-3,80.0,45,36
STU008067,,SEM-4,75.0,45,34
STU008067,,SEM-5,89.0,45,40
STU008067,,SEM-6,89.0,45,40
STU008067,,SEM-7,98.0,45,44
STU008067,,SEM-8,90.0,45,40
STU008068,,SEM-1,78.0,45,35
STU008068,,SEM-2,58.0,45,26
STU008068,,SEM-3,73.0,45,33
STU008068,,SEM-4,78.0,45,35
STU008068,,SEM-5,69.0,45,31
STU008068,,SEM-6,65.0,45,29
STU008068,,SEM-7,60.0,45,27
STU008068,,SEM-8,59.0,45,27
STU008069,,SEM-1,78.0,45,35
STU008069,,SEM-2,75.0,45,34
STU008069,,SEM-3,83.0,45,37
STU008069,,SEM-4,82.0,45,37
STU008069,,SEM-5,80.0,45,36
STU008069,,SEM-6,71.0,45,32
STU008069,,SEM-7,86.0,45,39
STU008069,,SEM-8,87.0,45,39
STU008070,,SEM-1,64.0,45,29
STU008070,,SEM-2,78.0,45,35
STU008070,,SEM-3,92.0,45,41
STU008070,,SEM-4,67.0,45,30
STU008070,,SEM-5,74.0,45,33
STU008070,,SEM-6,72.0,45,32
STU008070,,SEM-7,76.0,45,34
STU008070,,SEM-8,63.0,45,28
STU008071,,SEM-1,85.0,45,38
STU008071,,SEM-2,90.0,45,40
STU008071,,SEM-3,83.0,45,37
STU008071,,SEM-4,86.0,45,39
STU008071,,SEM-5,72.0,45,32
STU008071,,SEM-6,72.0,45,32
STU008071,,SEM-7,80.0,45,36
STU008071,,SEM-8,67.0,45,30
STU008072,,SEM-1,83.0,45,37
STU008072,,SEM-2,94.0,45,42
STU008072,,SEM-3,87.0,45,39
STU008072,,SEM-4,90.0,45,40
STU008072,,SEM-5,91.0,45,41
STU008072,,SEM-6,72.0,45,32
STU008072,,SEM-7,91.0,45,41
STU008072,,SEM-8,73.0,45,33
STU008073,,SEM-1,69.0,45,31
STU008073,,SEM-2,73.0,45,33
STU008073,,SEM-3,85.0,45,38
STU008073,,SEM-4,73.0,45,33
STU008073,,SEM-5,82.0,45,37
STU008073,,SEM-6,65.0,45,29
STU008073,,SEM-7,76.0,45,34
STU008073,,SEM-8,58.0,45,26
STU008074,,SEM-1,79.0,45,36
STU008074,,SEM-2,78.0,45,35
STU008074,,SEM-3,72.0,45,32
STU008074,,SEM-4,85.0,45,38
STU008074,,SEM-5,77.0,45,35
STU008074,,SEM-6,74.0,45,33
STU008074,,SEM-7,87.0,45,39
STU008074,,SEM-8,67.0,45,30
STU008075,,SEM-1,98.0,45,44
STU008075,,SEM-2,77.0,45,35
STU008075,,SEM-3,85.0,45,38
STU008075,,SEM-4,76.0,45,34
STU008075,,SEM-5,77.0,45,35
STU008075,,SEM-6,69.0,45,31
STU008075,,SEM-7,77.0,45,35
STU008075,,SEM-8,76.0,45,34
STU008076,,SEM-1,75.0,45,34
STU008076,,SEM-2,72.0,45,32
STU008076,,SEM-3,80.0,45,36
STU008076,,SEM-4,77.0,45,35
STU008076,,SEM-5,60.0,45,27
STU008076,,SEM-6,72.0,45,32
STU008076,,SEM-7,66.0,45,30
STU008076,,SEM-8,88.0,45,40
STU008077,,SEM-1,78.0,45,35
STU008077,,SEM-2,89.0,45,40
STU008077,,SEM-3,73.0,45,33
STU008077,,SEM-4,84.0,45,38
STU008077,,SEM-5,74.0,45,33
STU008077,,SEM-6,82.0,45,37
STU008077,,SEM-7,63.0,45,28
STU008077,,SEM-8,68.0,45,31
STU008078,,SEM-1,81.0,45,36
STU008078,,SEM-2,72.0,45,32
STU008078,,SEM-3,57.0,45,26
STU008078,,SEM-4,68.0,45,31
STU008078,,SEM-5,74.0,45,33
STU008078,,SEM-6,64.0,45,29
STU008078,,SEM-7,57.0,45,26
STU008078,,SEM-8,68.0,45,31
STU008079,,SEM-1,79.0,45,36
STU008079,,SEM-2,75.0,45,34
STU008079,,SEM-3,82.0,45,37
STU008079,,SEM-4,84.0,45,38
STU008079,,SEM-5,69.0,45,31
STU008079,,SEM-6,73.0,45,33
STU008079,,SEM-7,80.0,45,36
STU008079,,SEM-8,77.0,45,35
STU008080,,SEM-1,72.0,45,32
STU008080,,SEM-2,88.0,45,40
STU008080,,SEM-3,79.0,45,36
STU008080,,SEM-4,82.0,45,37
STU008080,,SEM-5,68.0,45,31
STU008080,,SEM-6,78.0,45,35
STU008080,,SEM-7,81.0,45,36
STU008080,,SEM-8,87.0,45,39
STU008081,,SEM-1,87.0,45,39
STU008081,,SEM-2,66.0,45,30
STU008081,,SEM-3,84.0,45,38
STU008081,,SEM-4,73.0,45,33
STU008081,,SEM-5,85.0,45,38
STU008081,,SEM-6,81.0,45,36
STU008081,,SEM-7,85.0,45,38
STU008081,,SEM-8,76.0,45,34
STU008082,,SEM-1,91.0,45,41
STU008082,,SEM-2,90.0,45,40
STU008082,,SEM-3,97.0,45,44
STU008082,,SEM-4,84.0,45,38
STU008082,,SEM-5,81.0,45,36
STU008082,,SEM-6,71.0,45,32
STU008082,,SEM-7,81.0,45,36
STU008082,,SEM-8,71.0,45,32
STU008083,,SEM-1,76.0,45,34
STU008083,,SEM-2,70.0,45,31
STU008083,,SEM-3,78.0,45,35
STU008083,,SEM-4,70.0,45,31
STU008083,,SEM-5,86.0,45,39
STU008083,,SEM-6,86.0,45,39
STU008083,,SEM-7,79.0,45,36
STU008083,,SEM-8,81.0,45,36
STU008084,,SEM-1,79.0,45,36
STU008084,,SEM-2,67.0,45,30
STU008084,,SEM-3,84.0,45,38
STU008084,,SEM-4,82.0,45,37
STU008084,,SEM-5,90.0,45,40
STU008084,,SEM-6,83.0,45,37
STU008084,,SEM-7,87.0,45,39
STU008084,,SEM-8,58.0,45,26
STU008085,,SEM-1,81.0,45,36
STU008085,,SEM-2,80.0,45,36
STU008085,,SEM-3,89.0,45,40
STU008085,,SEM-4,90.0,45,40
STU008085,,SEM-5,69.0,45,31
STU008085,,SEM-6,81.0,45,36
STU008085,,SEM-7,78.0,45,35
STU008085,,SEM-8,93.0,45,42
STU008086,,SEM-1,77.0,45,35
STU008086,,SEM-2,78.0,45,35
STU008086,,SEM-3,76.0,45,34
STU008086,,SEM-4,77.0,45,35
STU008086,,SEM-5,74.0,45,33
STU008086,,SEM-6,89.0,45,40
STU008086,,SEM-7,80.0,45,36
STU008086,,SEM-8,68.0,45,31
STU008087,,SEM-1,65.0,45,29
STU008087,,SEM-2,76.0,45,34
STU008087,,SEM-3,70.0,45,31
STU008087,,SEM-4,83.0,45,37
STU008087,,SEM-5,67.0,45,30
STU008087,,SEM-6,72.0,45,32
STU008087,,SEM-7,74.0,45,33
STU008087,,SEM-8,79.0,45,36
STU008088,,SEM-1,70.0,45,31
STU008088,,SEM-2,86.0,45,39
STU008088,,SEM-3,78.0,45,35
STU008088,,SEM-4,80.0,45,36
STU008088,,SEM-5,70.0,45,31
STU008088,,SEM-6,91.0,45,41
STU008088,,SEM-7,85.0,45,38
STU008088,,SEM-8,86.0,45,39
STU008089,,SEM-1,78.0,45,35
STU008089,,SEM-2,81.0,45,36
STU008089,,SEM-3,81.0,45,36
STU008089,,SEM-4,76.0,45,34
STU008089,,SEM-5,70.0,45,31
STU008089,,SEM-6,77.0,45,35
STU008089,,SEM-7,67.0,45,30
STU008089,,SEM-8,69.0,45,31
STU008090,,SEM-1,66.0,45,30
STU008090,,SEM-2,88.0,45,40
STU008090,,SEM-3,86.0,45,39
STU008090,,SEM-4,71.0,45,32
STU008090,,SEM-5,83.0,45,37
STU008090,,SEM-6,67.0,45,30
STU008090,,SEM-7,89.0,45,40
STU008090,,SEM-8,74.0,45,33
STU008091,,SEM-1,84.0,45,38
STU008091,,SEM-2,87.0,45,39
STU008091,,SEM-3,90.0,45,40
STU008091,,SEM-4,87.0,45,39
STU008091,,SEM-5,79.0,45,36
STU008091,,SEM-6,71.0,45,32
STU008091,,SEM-7,83.0,45,37
STU008091,,SEM-8,80.0,45,36
STU008092,,SEM-1,71.0,45,32
STU008092,,SEM-2,78.0,45,35
STU008092,,SEM-3,75.0,45,34
STU008092,,SEM-4,76.0,45,34
STU008092,,SEM-5,71.0,45,32
STU008092,,SEM-6,65.0,45,29
STU008092,,SEM-7,72.0,45,32
STU008092,,SEM-8,71.0,45,32
STU008093,,SEM-1,74.0,45,33
STU008093,,SEM-2,75.0,45,34
STU008093,,SEM-3,67.0,45,30
STU008093,,SEM-4,61.0,45,27
STU008093,,SEM-5,83.0,45,37
STU008093,,SEM-6,73.0,45,33
STU008093,,SEM-7,74.0,45,33
STU008093,,SEM-8,74.0,45,33
STU008094,,SEM-1,71.0,45,32
STU008094,,SEM-2,76.0,45,34
STU008094,,SEM-3,73.0,45,33
STU008094,,SEM-4,71.0,45,32
STU008094,,SEM-5,64.0,45,29
STU008094,,SEM-6,78.0,45,35
STU008094,,SEM-7,72.0,45,32
STU008094,,SEM-8,72.0,45,32
STU008095,,SEM-1,82.0,45,37
STU008095,,SEM-2,88.0,45,40
STU008095,,SEM-3,88.0,45,40
STU008095,,SEM-4,79.0,45,36
STU008095,,SEM-5,84.0,45,38
STU008095,,SEM-6,66.0,45,30
STU008095,,SEM-7,73.0,45,33
STU008095,,SEM-8,86.0,45,39
STU008096,,SEM-1,73.0,45,33
STU008096,,SEM-2,83.0,45,37
STU008096,,SEM-3,81.0,45,36
STU008096,,SEM-4,82.0,45,37
STU008096,,SEM-5,88.0,45,40
STU008096,,SEM-6,82.0,45,37
STU008096,,SEM-7,74.0,45,33
STU008096,,SEM-8,63.0,45,28
STU008097,,SEM-1,62.0,45,28
STU008097,,SEM-2,67.0,45,30
STU008097,,SEM-3,60.0,45,27
STU008097,,SEM-4,66.0,45,30
STU008097,,SEM-5,75.0,45,34
STU008097,,SEM-6,71.0,45,32
STU008097,,SEM-7,60.0,45,27
STU008097,,SEM-8,54.0,45,24
STU008098,,SEM-1,84.0,45,38
STU008098,,SEM-2,86.0,45,39
STU008098,,SEM-3,91.0,45,41
STU008098,,SEM-4,69.0,45,31
STU008098,,SEM-5,77.0,45,35
STU008098,,SEM-6,73.0,45,33
STU008098,,SEM-7,83.0,45,37
STU008098,,SEM-8,82.0,45,37
STU008099,,SEM-1,87.0,45,39
STU008099,,SEM-2,81.0,45,36
STU008099,,SEM-3,67.0,45,30
STU008099,,SEM-4,82.0,45,37
STU008099,,SEM-5,92.0,45,41
STU008099,,SEM-6,82.0,45,37
STU008099,,SEM-7,84.0,45,38
STU008099,,SEM-8,82.0,45,37
STU008100,,SEM-1,97.0,45,44
STU008100,,SEM-2,82.0,45,37
STU008100,,SEM-3,86.0,45,39
STU008100,,SEM-4,85.0,45,38
STU008100,,SEM-5,89.0,45,40
STU008100,,SEM-6,100.0,45,45
STU008100,,SEM-7,100.0,45,45
STU008100,,SEM-8,90.0,45,40
STU008101,,SEM-1,77.0,45,35
STU008101,,SEM-2,75.0,45,34
STU008101,,SEM-3,75.0,45,34
STU008101,,SEM-4,77.0,45,35
STU008101,,SEM-5,75.0,45,34
STU008101,,SEM-6,63.0,45,28
STU008101,,SEM-7,78.0,45,35
STU008101,,SEM-8,86.0,45,39
STU008102,,SEM-1,73.0,45,33
STU008102,,SEM-2,84.0,45,38
STU008102,,SEM-3,86.0,45,39
STU008102,,SEM-4,73.0,45,33
STU008102,,SEM-5,76.0,45,34
STU008102,,SEM-6,58.0,45,26
STU008102,,SEM-7,69.0,45,31
STU008102,,SEM-8,65.0,45,29
STU008103,,SEM-1,78.0,45,35
STU008103,,SEM-2,80.0,45,36
STU008103,,SEM-3,72.0,45,32
STU008103,,SEM-4,70.0,45,31
STU008103,,SEM-5,65.0,45,29
STU008103,,SEM-6,80.0,45,36
STU008103,,SEM-7,85.0,45,38
STU008103,,SEM-8,83.0,45,37
STU008104,,SEM-1,86.0,45,39
STU008104,,SEM-2,87.0,45,39
STU008104,,SEM-3,91.0,45,41
STU008104,,SEM-4,82.0,45,37
STU008104,,SEM-5,87.0,45,39
STU008104,,SEM-6,91.0,45,41
STU008104,,SEM-7,76.0,45,34
STU008104,,SEM-8,89.0,45,40
STU008105,,SEM-1,75.0,45,34
STU008105,,SEM-2,86.0,45,39
STU008105,,SEM-3,71.0,45,32
STU008105,,SEM-4,75.0,45,34
STU008105,,SEM-5,79.0,45,36
STU008105,,SEM-6,75.0,45,34
STU008105,,SEM-7,70.0,45,31
STU008105,,SEM-8,70.0,45,31
STU008106,,SEM-1,83.0,45,37
STU008106,,SEM-2,79.0,45,36
STU008106,,SEM-3,91.0,45,41
STU008106,,SEM-4,83.0,45,37
STU008106,,SEM-5,84.0,45,38
STU008106,,SEM-6,75.0,45,34
STU008106,,SEM-7,81.0,45,36
STU008106,,SEM-8,89.0,45,40
STU008107,,SEM-1,84.0,45,38
STU008107,,SEM-2,77.0,45,35
STU008107,,SEM-3,69.0,45,31
STU008107,,SEM-4,78.0,45,35
STU008107,,SEM-5,89.0,45,40
STU008107,,SEM-6,65.0,45,29
STU008107,,SEM-7,81.0,45,36
STU008107,,SEM-8,78.0,45,35
STU008108,,SEM-1,77.0,45,35
STU008108,,SEM-2,73.0,45,33
STU008108,,SEM-3,81.0,45,36
STU008108,,SEM-4,74.0,45,33
STU008108,,SEM-5,67.0,45,30
STU008108,,SEM-6,80.0,45,36
STU008108,,SEM-7,73.0,45,33
STU008108,,SEM-8,78.0,45,35
STU008109,,SEM-1,67.0,45,30
STU008109,,SEM-2,72.0,45,32
STU008109,,SEM-3,68.0,45,31
STU008109,,SEM-4,74.0,45,33
STU008109,,SEM-5,71.0,45,32
STU008109,,SEM-6,67.0,45,30
STU008109,,SEM-7,77.0,45,35
STU008109,,SEM-8,69.0,45,31
STU008110,,SEM-1,80.0,45,36
STU008110,,SEM-2,79.0,45,36
STU008110,,SEM-3,76.0,45,34
STU008110,,SEM-4,88.0,45,40
STU008110,,SEM-5,80.0,45,36
STU008110,,SEM-6,81.0,45,36
STU008110,,SEM-7,84.0,45,38
STU008110,,SEM-8,85.0,45,38
STU008111,,SEM-1,63.0,45,28
STU008111,,SEM-2,66.0,45,30
STU008111,,SEM-3,50.0,45,22
STU008111,,SEM-4,55.0,45,25
STU008111,,SEM-5,57.0,45,26
STU008111,,SEM-6,53.0,45,24
STU008111,,SEM-7,59.0,45,27
STU008111,,SEM-8,62.0,45,28
STU008112,,SEM-1,82.0,45,37
STU008112,,SEM-2,59.0,45,27
STU008112,,SEM-3,60.0,45,27
STU008112,,SEM-4,69.0,45,31
STU008112,,SEM-5,69.0,45,31
STU008112,,SEM-6,71.0,45,32
STU008112,,SEM-7,59.0,45,27
STU008112,,SEM-8,62.0,45,28
STU008113,,SEM-1,81.0,45,36
STU008113,,SEM-2,91.0,45,41
STU008113,,SEM-3,80.0,45,36
STU008113,,SEM-4,89.0,45,40
STU008113,,SEM-5,76.0,45,34
STU008113,,SEM-6,65.0,45,29
STU008113,,SEM-7,68.0,45,31
STU008113,,SEM-8,72.0,45,32
STU008114,,SEM-1,73.0,45,33
STU008114,,SEM-2,74.0,45,33
STU008114,,SEM-3,98.0,45,44
STU008114,,SEM-4,87.0,45,39
STU008114,,SEM-5,93.0,45,42
STU008114,,SEM-6,85.0,45,38
STU008114,,SEM-7,74.0,45,33
STU008114,,SEM-8,73.0,45,33
STU008115,,SEM-1,81.0,45,36
STU008115,,SEM-2,82.0,45,37
STU008115,,SEM-3,92.0,45,41
STU008115,,SEM-4,69.0,45,31
STU008115,,SEM-5,76.0,45,34
STU008115,,SEM-6,68.0,45,31
STU008115,,SEM-7,57.0,45,26
STU008115,,SEM-8,69.0,45,31
STU008116,,SEM-1,61.0,45,27
STU008116,,SEM-2,71.0,45,32
STU008116,,SEM-3,76.0,45,34
STU008116,,SEM-4,71.0,45,32
STU008116,,SEM-5,68.0,45,31
STU008116,,SEM-6,80.0,45,36
STU008116,,SEM-7,54.0,45,24
STU008116,,SEM-8,68.0,45,31
STU008117,,SEM-1,66.0,45,30
STU008117,,SEM-2,61.0,45,27
STU008117,,SEM-3,79.0,45,36
STU008117,,SEM-4,61.0,45,27
STU008117,,SEM-5,77.0,45,35
STU008117,,SEM-6,73.0,45,33
STU008117,,SEM-7,70.0,45,31
STU008117,,SEM-8,73.0,45,33
STU008118,,SEM-1,74.0,45,33
STU008118,,SEM-2,65.0,45,29
STU008118,,SEM-3,70.0,45,31
STU008118,,SEM-4,72.0,45,32
STU008118,,SEM-5,63.0,45,28
STU008118,,SEM-6,79.0,45,36
